Word,Definition,Image_Search,Image_Link,Sketch_Link
SUBSTANTIATE,to prove,prove,https://pixabay.com/get/g23c367388740debeeb59745f192b97af09b54844d9e1381f7b0f2e30ec800be36999b300e0b14a3882acc5a883b618814c14b9d4028f93e8df0e0763e851ae62_1280.jpg,https://pixabay.com/get/g1f603c38e3e29d25212ec3c41928d743617f5ae354156d3da86780f0241bcd66cef547ce76587018dfb4c0dec93ca2f71f388c9e71e40f83ea25ebf23cd17bc9_1280.png
SUBSTANTIVE,meaningful,meaningful,https://pixabay.com/get/g1aaf61ea171639ab7d20a41fbcdfdaf7d378d5526a60c1ea4385c27811e2d14dc719fd04aa045fab06f9ff4fa7805ed2eee4cc9bea62c987be4014c22110b1df_1280.jpg,https://pixabay.com/get/gbfe899a69fa0642ca8f37ad9744acf93d7731973315bdfd89746bf8a3a5ba2874ecef9ee69bf2a9f2747da9601393084117d5a4f1474f609672fdb81995f0cf5_1280.png
SUBSUME,to include,include,https://pixabay.com/get/ga09f5628b0389a33b847e4f08aead76539e8bdc616f3c6b1a98f8161d879bd2669256714d6d6711127b020e28f7a0129404d4b58b65ffcdde1fcf42932eef26b_1280.jpg,https://pixabay.com/get/ga8760e9dc6f365b70e9bfd5c07b5e37795be0604ccb43036d689058aa91310c3269dced414b77590ce100da1f98e632ccd53433fd93bd7e6a9fb3d894a62b33d_1280.png
SUBVERSIVE,rebellious,rebellious,https://images.pexels.com/photos/7045185/pexels-photo-7045185.jpeg,https://pixabay.com/get/g7f9bdb64abe864e498b15e26608cefeecaf1f301401fba116ca63494689fd28b0936e98ca35b5697949e157c989846f07b2c0f8a06c73057c906406b079f577f_1280.png
SUCCOR,aid,succor,https://images.pexels.com/photos/9817392/pexels-photo-9817392.jpeg,
SUFFRAGE,right to vote,right to vote,https://pixabay.com/get/g3cffbf19fa7610d42fdba6ddfeecff2a42c301fee096389237c2ca5b8c742b5bfd7c440834ef3e4210a56b55fb4e578f90d1a70c6c63a4aff3b50d87df6f11be_1280.jpg,https://pixabay.com/get/g7908c0d2f6c2e44d1322e0f617b06d71464e038e4bd8f10cf0bf10bc63e4c222e644ed392a142330bafbc7ddf30e8f051544752d9e890f7f751de0d2cf1c1d87_1280.png
SUNDRY,various,various,https://pixabay.com/get/g260f7e4ee5d7b3feee502f8f6134b032a53f1873c42f87ebf8cec39914deba1c70e82b1c1f9a9134c8afbc05998e737e00c82349e973d2c70a2fe0d57e6ba4b8_1280.jpg,https://pixabay.com/get/gd8d5461d6f89a12aeaee5fba8dea21c2cf7f5b6de58e2dc28cc8300ce431aeb1acb2e18a2d80702485590cf62ee7d48e028e62d66077ddd2b79027f726a693e5_1280.png
SUPERSEDE,to replace,supersede,https://images.pexels.com/photos/32116006/pexels-photo-32116006.jpeg,https://pixabay.com/get/g4c96ddfee1a2fa0307d2e44aa928bb7bb3803a6105bc16edd7d5792a31427ec82e41dc503f09a1878f4ba4b4f643bdc83a197526b0aa9e808c7a1a997e4b4fd6_1280.png
SUPINE,lying down,lying down,https://pixabay.com/get/gbbce62afdbfb312aaffcc1c352d402cb767b2c80c4b9429f6f3222f8c24544d7c02fff92c3101bbe4fbc229c936d0ccf11452f6ffadcdfc2c903f0d99cf56be5_1280.jpg,https://pixabay.com/get/g519fcd5798f9e6abf2d2ee78463f8fa877ec54ba242b22e08c833944e0dabab7e48562eb7e1dd353fb3e650dcd459d7b_1280.png
SUPPLANT,to replace,replace,https://pixabay.com/get/g92959ae6e59fd005104713d4f9bdeea7e59dce8bc6e361a4f5c5b5f7425df91b3f39e9a974f990b0315c67a463045dc87cb3b5d967e3126a16078b908e8fe345_1280.jpg,https://pixabay.com/get/g0ef1b8f7577f2bbedb747dec13a8fa5d22a992e13888d5367e605e9bf00086d0c37385ae32ada5e0b830407fe5c6e872f44ff7854f1441383a9fbd5fc1bb1ab4_1280.png
SUPPLIANT,beggar,beggar,https://pixabay.com/get/g6be4d217d7877cacca4cc6a54211965692646c94fc13cd97cee145f0a8d511d440ce2b451cf9dcf8fe42e57ec197694b16e0fc107b6dc2df97723ff72bb4e98a_1280.jpg,https://pixabay.com/get/gb5cb30a20336b2a6e0ce83e8ff978432f2bcc023ade62e46ed18a9fe5aca39451b68763935a6b020dd8a066ebfc3312ddd4a61e45c52190c9906c2dd8090eff5_1280.png
SUPPLICANT,beggar,beggar,https://pixabay.com/get/gb3a20fe6ca1a6ebe81f026e65672c7f70b147af4f531d6495b05e57211053bdd412475292ec7485d215a67ea41a3f3e531b6bc5ea2e1cd2cc8ffe64438c3b326_1280.jpg,https://pixabay.com/get/g8da6616ce450cb4b89638d2aa736a7ae50dfd22593c253452d6a65fbcc3cc1fcc5bf532b78c7244f0144eb5f4d95d09a08894564b01007808f0aa3c05edcbb80_1280.png
SUPPOSITION,assumption,assumption,https://pixabay.com/get/gee25bd28010d59f0b40d62402f5c8238014bdfc7cba7d48735de5f31c0d8cd0d9a6568861c9188fb1a74aae3e3ccf3e21dade4f98fc2e1e952c329ba06fc0b06_1280.jpg,https://pixabay.com/get/g4d6ed6492502cadc50060e476ff01ea216bf2b5b08a833826fd31cabb4d5457872df7f613ea6bc0dad5f81c9264fd61b7fcee632597adbd2097d3f96301d732e_1280.png
SYLLOGISM,logical argument,logical argument,https://images.pexels.com/photos/7640831/pexels-photo-7640831.jpeg,https://pixabay.com/get/g816571f3378913dfd83dd2b948cb86026c8ad980e4da8a5c37a55b4295d328f77e89b3f4c72667625fff17dc5079e2add8a98953b1788c3046c57a1da2c62c0e_1280.png
SYLVAN,forest-like,forest-like,https://pixabay.com/get/g39e3e2142365383e60a502202e336b51184ac6bad6600923e099f883127dec9cc5571b4f0d7d27518ba47e3892a826434a2445f36ca580d21ebf2e394cea0eb4_1280.jpg,https://pixabay.com/get/g4aed5d1a809cc910d0676e33a1b6a62dd4530d668de491342702872cecc38c909e2b2f5369fe73612e4b0700042ac3c6e2786ad670687dd1e9d660ceeb39be23_1280.png
TACIT,unspoken,unspoken implied silent,https://pixabay.com/get/gd2466104416b4d67593da711cb9fdff88c63a2d11d89232ca94aaab8d350058f02657582f0c16d8e64bf43fc5f743da022621b808c9625456958a367113e6fe2_1280.jpg,https://pixabay.com/get/g0d349ee8254790c7a04af09e0fc3c8509ce2d39a46f3b4efff875100d4706c4fc2ecd0a8a9e1fc9d7e50f14e94a208dec8d7427c2a3483472a573c6484915a8f_1280.png
TALISMAN,charm,charm,https://images.pexels.com/photos/29193427/pexels-photo-29193427.jpeg,https://pixabay.com/get/gc2ce9749315935d78b163ee3716159baaa0be86bf4bf1c536b071342cff9831f3f94662aace61d5120c9957a1449fe54d4017fbfc5ea502176005a1bb03bc2af_1280.png
TANGENTIAL,digressive,digressive off topic unrelated,https://pixabay.com/get/g2e13336ce377dd078e1d456ef6aa1277ee1f13cc7ee6766ffe5e536ffbc9d92175750bc6338e25dc5e6c09aab55ef944_1280.jpg,https://pixabay.com/get/g33d4747635991a837f375a3524dbe23d96acb3375a2fb395b0eaa39bc0165b5460b3fa7610813395b57d9d5e3f6337ea78ed8593c939285ca7380a74f2a035e8_1280.png
TAUTOLOGY,needless repetition,repetition,https://images.pexels.com/photos/33672292/pexels-photo-33672292.jpeg,https://pixabay.com/get/g4a87d57bcebda4a1b672a5d3b341d93b5b2468e95fcc500bee9995826133502e118a0468ef3522f4ad76a61f4000072ae433c04a44e6cebb97bf72eb94f81110_1280.png
TAXONOMY,classification,classification,https://pixabay.com/get/ga605028dffdbd2762c83c07a5a2c7bc7c48163af5ddd201eb21764a492276e0a790e2936870d68f0ac67d3f83e88088bad6147d886ced057e9099da670af3246_1280.jpg,https://pixabay.com/get/g39411ee5e795fc2fe8bf9bb3a493e97040b150b95c786b8c007bdecbda3c3636828a9e1f325d969360554e68de430582094142ff3621513afb09d44b8d95fbfd_1280.png
TENET,belief,belief,https://images.pexels.com/photos/6756378/pexels-photo-6756378.jpeg,https://pixabay.com/get/g5c861475d586c7f7e1c7d902e64785bd552d3f4471fd7a77a5bdeb990fbe2816a39075af4a8170c5774fedf9ebc4e259d23c5db13e740d0a333c20c992be2611_1280.png
TENUOUS,weak,weak flimsy fragile,https://pixabay.com/get/ge422f0b02701b3dace4d7196debc201566d1b38ab208c26e3d4fc500efa0d00952fd60ffa4c2737495621d1a2ecc6a550e8462a248b0c9ce92bd20d271d4e935_1280.jpg,https://pixabay.com/get/gcaec73990998667e46fe897a58099c468350dbf6ffb52545a0d6f72311871ba84f47b450af009b5f55f4a203534b283664be3a6bb743dc04fb3330712048f8ad_1280.png
TERRESTRIAL,earthly,earthly,https://pixabay.com/get/gcdff65013dc9bd40ccb1377058ca86ef02bd977f6152640c539cb1ee751ddbd821d576a332e7b8b5906df51f12349560dc9504c05a870de8ce9695e3d3a4c533_1280.jpg,https://pixabay.com/get/gdea6680d358fb889a83902e7233066a18a2032ecf4779fd581bd16dcce541b5b49a63a6f3dbd9fff407d58dcdb7346a58f882d5fed4d8beac8b5715aa8ba9779_1280.png
THEOCRACY,religious rule,rule,https://images.pexels.com/photos/47040/meter-tape-measure-measure-gage-47040.jpeg,https://pixabay.com/get/g13075f6519d80f884a5195fc3016db3a7ab5f352ade142be6ca75005e86e7e99c0a4bcc409d99f86431358904b0d0453f59d001bbb54a3c42da5b1f4c741182e_1280.png
THESPIAN,actor,actor,https://images.pexels.com/photos/5308640/pexels-photo-5308640.jpeg,https://pixabay.com/get/gd0a6b7a10ec373511556216fe768afaca53ab9f57d71b344df8930fe62c71e8912c99064e70fae1a9c463d039f62e523260dc1b3ed782e4cfb4046ef945b46ca_1280.png
TIMBRE,tone quality,tone quality,https://pixabay.com/get/gbce401f442f38be444701d8de74aa59737df8b7cf18d9aa432833de7dcca428be5a2edc4d1bb2b65cc8b551c7cb7dfe9d7ef1d89cf40b66370fea4a42ce30cb7_1280.jpg,https://pixabay.com/get/g8fbe9de5b204628dd7ec8cf9cd7f6931a4d9493a51e79333aa9a67a7998d9719db42de30700d1bfb1eabda10d4aad1e61cb4401f732dc072e651d894f2cef586_1280.png
TIRADE,rant,rant angry outburst,https://pixabay.com/get/g2fa7c488a54350fa331c42a8aa4edae0e556418325c145e99147c5bfb0baf34dbbf4eeae5c779cab369ae4e8da28b39040cbb192e7f24431f124121dc6d64784_1280.jpg,https://pixabay.com/get/gf135e5a580259097b169bc1a8ea74b89ec8439da8b5139726e5f411b6c9ecbbb2dfee2fea3347ca25ca3ad59ecd5be46e051e1505314bd121b801736fc4200eb_1280.png
TOADY,flatterer,flatterer,https://pixabay.com/get/gb572bfdeacf1cff522b0cc5effb93de018bef8de99a6420f628b9eceed84ba50c8a7c4e341b8c8315a6d06979261a27ec2fb71927e788834fcfac428d3b8142d_1280.jpg,https://pixabay.com/get/g55cdb14ae6e2de71c79c1ebd1877ab2335b85193a7bd60b1bf1ff44aa73a1219839d8aad524ef3a71f29aaa7830f0edadb7afd3e99e05a9559230890e43281e9_1280.jpg
TOME,large book,large book,https://images.pexels.com/photos/8091191/pexels-photo-8091191.jpeg,https://pixabay.com/get/ga306632ea74eac2ac83da9d2287e6fee0f0018b6095bedb6a0b965e577afce6fe7a57dd7a8b3f6dd6b0b94a404585a96_1280.png
TORPOR,lethargy,lethargy,https://pixabay.com/get/g298defd5910e36c9eadf36fd54d94cb5f2d4b8951580f232f34467def3a34cc3ca2b7a3125e4984f628aab3948f5e8b95af112fb50f8b2126c36e9815b1459a0_1280.jpg,https://pixabay.com/get/g3146bc4d9dbce956c028ba4d7e6cd08e9bda7e38279361683617e2d6b377a510993d4eef566ca512d7e8c2ec61d0ea2d32385f1a05264857a457ca677b0bcd31_1280.png
TORQUE,twisting force,twisting force,https://pixabay.com/get/g59cb241bdb115986d34b90cdb96b261ee92de87e3cabf87f7d52702e7c115fe4a8e9da0a7d9dad5c4015681258c76d6d_1280.jpg,https://pixabay.com/get/gdca5c02b4d982432d97cce86c9a0b3f56a3939c0e6586d3063d2e9602a645fbb63d89bfa41c9842b1b5e49f8f3110c5ffc59295c45d86c9d0255fe543756f741_1280.png
TORTUOUS,winding,twisting winding complicated,https://pixabay.com/get/gd49d027407f3d3e4122edb2f3914c19412cb6d9471a982075d30d183d892c149b26ef817bb9ffb8727871d32ccaf0389e8cb5c3e75c2cceb4d2479c76d6edeae_1280.jpg,https://pixabay.com/get/g5206f61cbb56291a142049c8af162aa5753b34e820ea832d80353fcd28be5f565b1abb6c581689d88cfbc9d7c0878a44f8766780616368554358207eb120032c_1280.png
TOUT,to promote,promote,https://images.pexels.com/photos/11690682/pexels-photo-11690682.jpeg,https://pixabay.com/get/gb28da408a4a23f337ffc6e707be850dfa25908d3d8ec385ffcfced8331722ff62a1f63b9fd512a4e3a38b6afd2dcd48915aa017bb47e1c9c6fe238e54b7ec851_1280.png
TRACTABLE,manageable,manageable obedient cooperative,https://pixabay.com/get/g616267f4fa0d787239874ece2e70a692636bd8f5171036be25e04ca919b530c58161e434a6ee22e4d5458e8f1f5c4a00f49b99f81775eeaecca67cbc32a2cf3e_1280.jpg,https://pixabay.com/get/gef6b8801236da0949e1f8f35ac21eabc4998beb3527644d4eebec536f5a5dfe798d3de416530e559d3e163c6782774eb_1280.png
TRANSGRESSION,sin,transgression,https://pixabay.com/get/g205d1601956e6442c98cbbf2e8993b2f559aaffbe80731316031660fc9a75d75e281d6bad14b4fea6a096b9fbca817ce278261177e4b10cc45499c13dad8eaca_1280.jpg,https://pixabay.com/get/gab209826b64b7933a4ac2c8b5cb5761f8f176ef651a50c5a629d20bb53f15d0b5f5f8122f8db49a139acf17c6c1964639e8bd6ae3a7cc20a9ffd0ff5d1605a9d_1280.jpg
TRANSIENT,temporary,temporary,https://pixabay.com/get/g837812ff801e099229914eaa86e51e0de74ab3a0b7f2ccf34eedd9bd6e4cb61a9482aec0596b11eaa166a1b5c059f5dbf2e833a71e723fa049aa5632eaa58b34_1280.jpg,https://pixabay.com/get/gab8425bf8779edbcd13d7f79336c5918751914d372dde06dd07938b6ab9672f16a735e8c02b1178d7f8c1eff54308a93_1280.png
TRANSLUCENT,semi-transparent,translucent,https://images.pexels.com/photos/33926882/pexels-photo-33926882.jpeg,https://pixabay.com/get/gb47d615d7464950a169bb01afd501419b4733462f8ee1feaaaead1d209041bf79b622ccf4434cbc8a70ab9c7840f4f6c108771ceecd9a737b8c918da251c3e88_1280.png
TRAVAIL,hard work,hard work,https://images.pexels.com/photos/16552843/pexels-photo-16552843.jpeg,https://pixabay.com/get/g6183d8ef2a6b7c32e5aecdbd2e890237de25d6ce48945778c00f1ce7e0b1f0e5225108334eab4faa05cd20976c6415f7a28c1681bf63a2c0fd5a27befc76bb6b_1280.png
TRAVESTY,mockery,mockery,https://pixabay.com/get/gffdbd33c3d46e23d97c31559c746eea6f8f94461a769ad89df4c453ba0326a9720faa34ea20ef7b9a1277664bbb677c960f5b3ab5e831d73cb4af1a2b41aced9_1280.jpg,https://pixabay.com/get/g7a2961d2c83fd9540bb698bdf1326f44163162993f34a834b846d9d200f861291ea8a73391c150ce065a0d88e0b01321d199312d55087468395d5d249f973149_1280.png
TREATISE,essay,essay,https://pixabay.com/get/g11cc782b91f78f5d680a4180b7abdc14f8ec750817aa9f9174a8befee3e1de2e0d7a2666b901254c60fa92def17c8e6a66c7ed2a26a1b9b5648a9ba82ae58da2_1280.jpg,https://pixabay.com/get/g31bffd411fcc1f51e038572f2aad154be33537873371c7a07f279f5f3dd4d2d6864e8f85a148af4f1108febbce0887049e50fd7756d8c96b14dcbedf2e587c9c_1280.png
TREMULOUS,trembling,trembling,https://pixabay.com/get/g6c0c86907faa7cd5be81a2cad0042c77f75376f9e19075abbd51a306b387d8dcea48d576596548aa7b68369bfd8aca169650f1bf84693f09a43213c378843a97_1280.jpg,https://pixabay.com/get/g92130732dfacb94d4c6cdf0cc93321f3558a5b2ca1ccbf09d1e70c4a4672d6fb5570d58eac4958f29b702f7f440f45a02773d88be96b50c12746827eb216e165_1280.png
TREPIDATION,fear,fear,https://pixabay.com/get/g285ff27a5aa5a03695f3444a86f180d58e1b6e8a3c6463150cb5fc2aab6223d224edc49a552c780fefcac6f10d6288a9b6b6be432f3e0e6d886bfece60f0d9a1_1280.jpg,https://pixabay.com/get/g0fd25849b73a7a4797a74523e610fe95f4064e468b1b8b69d294a960cdd54c789d9bd511260bf750176d6c14b5ba42dc3f1734594b6cab72c501d03a41fe15bf_1280.png
TRUCULENCE,aggressiveness,aggressiveness,https://pixabay.com/get/ge225b1ee64289dd63be8865bd828f88f9f1dd8b0709c978a2dc282cd14fbdf98c5bb45d3efb67e7e361f646fb67cd9c6f044a5694e010368676f60dd282d0c68_1280.jpg,https://pixabay.com/get/gba51c4f24d29edc916fee76458226da3ad3972820d92254bc28b6521644240b59a099f91d4d5eb3536ded87c2692fa2f_1280.png
TRYST,romantic meeting,romantic meeting,https://images.pexels.com/photos/33820658/pexels-photo-33820658.jpeg,https://pixabay.com/get/g8ccfefbca814d99089e46d2b92d960f0572e15a7a51fed6718dbabd4e0f45daed285ffbec52d90c05ac97a03c67bef35307ba059b9d4066d11ea96227a39e8bc_1280.png
TUMID,swollen,swollen,https://pixabay.com/get/g41cd3ce40eb5b6fe7f13ae21310c793474bb6041778980acc9d4d07cd056fc876f9b3f2ef39a2889b00e07e8206111cd4dee1d82c3fb356da56496f75183290f_1280.jpg,https://pixabay.com/get/g90214055d92bf2e1a74313c5793437292cf9d9aa73d6815b47d971deff14cd666fff7785bee21b5a0238cece4551bbd3d5a994a12ab0ab6a22a191eaa034ab98_1280.png
TURBID,muddy,muddy,https://pixabay.com/get/g6d35cf8f51e8b8165909a207cff8859cf39afc6cb1dcd5457a616f890facaf104de22be0989570328e190296200ea5cce2ace50b2cd8a14e86d11b298b2c6a7b_1280.jpg,https://pixabay.com/get/gea99d7d996965718d4a3622bd4e101fb08c25e1e862f4866a0a3b524b697feb44f0ed626ddbbe1e2de3e3893daa1e189ef25f40b3963e0d15ff432c1f7669b8c_1280.png
TURGID,swollen,swollen,https://pixabay.com/get/g190004f0c97df95c267a4f363032032d04e99811ef2980b41d2b59c70334cf555098e3843277a5cf43666fbe6f3db5fb69c449edf6a089b7d7d2e49bab11794f_1280.jpg,https://pixabay.com/get/g221665c617d7c884961c2808f7c54188290f5c332ddfad3ac86f7cbb5525d7627ab9643ccbb45d7505fd49d6081baa24932dec29b13802294feb4c8b117e0377_1280.png
TUTELARY,guardian,guardian,https://pixabay.com/get/gd4a10c5c58dae1cdceccb92d2c531c18eed84dbf921c6d4116bd2fc40c68e69dd2501fd11c0a6d18180b8ef0c899a53c4121773cef4d21fdbeb51aa992f2cf38_1280.jpg,https://pixabay.com/get/gc37a8e18f6c08cd966747a71f7640c1e7afa1ac7ec7a713a8529f78809f656e1775c47a88f3daa98754cfe79cbae04d0cc6263e085ebe78cafaa71e4a2f1871d_1280.png
UNCANNY,strange,strange,https://pixabay.com/get/gc9fee5c18c4f3b44d55e26a533721c4d8ae1ee522c3720dfe5541a8a9f27fc9da52e91eb1de83636c271b4f4307a9a3178a798399b73b62dcfaa5f01d8739a91_1280.jpg,https://pixabay.com/get/g3cb54a2feaf2b23d513f533c3569aba1f8caaa167a72e4e795f8b19732f8a5bd97df33f75bd27b60fd52e701c8226cad_1280.png
UNDULATING,wavy,wavy,https://images.pexels.com/photos/4603451/pexels-photo-4603451.jpeg,https://pixabay.com/get/g996e7cad90af0dfdde044c6a20b1e9443c03942a162d6bd1ec0a89dcabf6d1c440e92a28bce3548c32c49a58f88025cfea6c9bdbddf21b9f2e85978101cc13c1_1280.png
UNFEIGNED,genuine,genuine,https://pixabay.com/get/g0704ec7f4c200baed111c292e039cccbf7b0193590cf657e8fe054577fcb8982888033f67f796eb9dceb9f65502ed0f12f501802906923a269fb18e7138dc948_1280.jpg,https://pixabay.com/get/g66c6b06bd80b03dceefd0fb6a2e4679f9f01e128e1b1a450dca938ae5abe7fdf08165aded284adc00a2f7d8a1920c91c7413b9d8fb9178aed4acc1d73ddda114_1280.png
UNTENABLE,indefensible,indefensible weak flawed,https://pixabay.com/get/g9a3b339e22edc6fbcc273d41b98b8bfffff9f574ecc7cc5ac1f553b56a4fcd98b929bf54939479543d22ed7d5868e7be1256d67420c789d7bbff794239069f1a_1280.jpg,https://pixabay.com/get/gd371e72e7a32709c522ec41c97328a7216fe0f9a3f0d834dccfddd737889a29edfd298e8994952df3b4fdd22284c93f63f88a13fd697540363a55f567fe8ba24_1280.png
UNTOWARD,inappropriate,inappropriate,https://pixabay.com/get/ga2753fb923ddc8d71a127c38648630b64aeea3b951e2933c5ee482f44568c6b2cc9f10953e2a1c91071cf54cae5ba262dd77f027b69555b853ce74e66ee27b78_1280.jpg,https://pixabay.com/get/g62bb9bbec1c1f28cdc30538126f69c5d7cc32094ab0f5c2d9606a6f8bff5a750adeea3911edf9a175b3df415fb855643_1280.png
USURY,high interest,high interest,https://pixabay.com/get/gf962dab1be1ea9cf589a11b78f2b4c784e8ac22048a75d6769f53acca0ac5ab052aecf33eadc04a6bc4f201dc36ff818e8e917a88a41e7aa329170770bdce78f_1280.jpg,https://pixabay.com/get/g1b1e563a677f43946824753aa055633796e96794bae9cff20f7fb7b70722867924c0e1313b8144cf8725ac3e75b82c7660e96f9d97a0fd960d26c276bc4f2e77_1280.png
VACILLATE,to waver,waver hesitate undecided,https://images.pexels.com/photos/22882048/pexels-photo-22882048.jpeg,https://pixabay.com/get/g55499c201d3bcc47b3242de4657ed53daf93c8a468eeff30937dab196381ea6e9b231a2b4d566d4a7accc51735d702082a52429352feffac495aa5c412d84791_1280.png
VACUOUS,empty,empty,https://pixabay.com/get/g7bee9072805c6aeffa03a3fec7a0ba94e61a880f730c14652ab353aeced803a41d3b2b3908c19023aa9d2342d3e02814214b585ef684f567e73fa2ff0e8bc712_1280.jpg,https://pixabay.com/get/ged9c38e67d3b40e6ae2b71e490974ffb136f9704da0711feeb0c93e2ae3aeba41d9f0ea6d964cd24a42930703ac18bf3814fdbc139197beea38aedcc6d9cd678_1280.png
VALEDICTORY,farewell,farewell,https://pixabay.com/get/g2b43f1412034d2459e20e40f9e4cac793d4cf595a450fa0f2ca2fa21a0f548d906bc5db51ee86ae8b3dc9e6ab94ded220548416555da86b67f85eab5f93e5ef1_1280.jpg,https://pixabay.com/get/g558badc7b925aadbd8c7e01d5780fda26d48783d4c2070565fced51e2de026e71b99a2a33a8b7f4c06c348702db572dee2545e067ce6ed45226d3bc5f84d6dd6_1280.png
VAPID,dull,boring dull empty,https://pixabay.com/get/gc4510313410eb5fd9a750fe6fa0e3da1813acc7ec363371c018ac9bf03bdc14d8c279f8db57b1fe39d8cc6627fa19b070123756ae0394138b43f6caa5fab9b79_1280.jpg,https://pixabay.com/get/g595754157dc0bd706d7c4e02640ccf7745ccf1bba7955ff8c479b1274c73ed7e60d04bd53baefee0e5b84c45a251e40974f6fdc4e225b2d843977c94e719d982_1280.png
VARIEGATED,multicolored,multicolored varied diverse,https://pixabay.com/get/g15c939bcace3cb0097a19cbbddb5bc3e89ed83b83b8057f4e02efc48e07a6563982c515f5e54ab87130cf85f4272a9917bd06fa9c56a45c8e5e7e00ecf65969a_1280.jpg,https://pixabay.com/get/g8c920588f2f5bfbab24c951796db31cd002122c70d72eed409c2085c1189955e6dce5562b4d523022480468d003897788de4f9c0bae44d9de86d130009a49b9b_1280.png
VAUNT,to boast,boast,https://images.pexels.com/photos/18846179/pexels-photo-18846179.jpeg,https://pixabay.com/get/g24f74cb4c4769d558139bf04353a95e8433628b98fd1599d5dc5f65820f5c3df25ed1d05dac0874ff6ccaa71c2343784b52c1a2f93654702a8571e705aa6f55b_1280.png
VENAL,corrupt,corrupt bribable dishonest,https://pixabay.com/get/g99ad1fd9b029789beec745fd6ccc61f66589242a3bfa138245324bce272297933cf58255635421cee7bd1ebee37cd83a29c2027a14d3d5e771514a6e3f54b7c7_1280.jpg,https://pixabay.com/get/g1ffefe4a9700b64d75004b0976c9163ed3a728c17130be759f7f0f29bd5e0a52d3f27cf8dbda9e582b17b8e59405649a2a3ea493f54d5b0062d713fc84aba4c3_1280.png
VENDETTA,feud,feud,https://pixabay.com/get/g5863c74b99da785f142879fb22035d6501b9f182106df953b33e10da88e01f931f6ecdd8acb2dbd328e9838708d7bf8b821fff0d1c07582599f3714d76cc8bdf_1280.jpg,https://pixabay.com/get/geafa235d0c41144d3bf068a65d655e400dbb96355292d0944afbdd625045705911fec8fb3ee31fdcc2dd38ca4989e7a545861502fe2698a13d2c6d819c2bcfa0_1280.png
VENERATE,to respect,respect,https://images.pexels.com/photos/8830978/pexels-photo-8830978.jpeg,https://pixabay.com/get/g7a39890765e75d3a17f180d14c7aeae3a34c2590f09c2f53276d5e90a0b5d7c3fc28bdf39cf2bee89c914fc33b036d529e68349f498afdda2a30e33022e0afea_1280.png
VERACIOUS,truthful,truthful,https://pixabay.com/get/g1c7e045bd91368eaf79d40a2d659571fa48f79d2f6472f3e4abfcdd9fe10d79c2f40866fe8526ad2f94cd01c0057805cab4cd489ddf70d1593348d66dab638d5_1280.jpg,https://pixabay.com/get/g0f7831af3094348db6ca4f768c3314421247eff90e23125a2d79df2afc2363992578067a62754a06106773fe687e8daa5a58d49fd30d35738584d72ecab3c506_1280.png
VERBOSE,wordy,wordy longwinded rambling,https://images.pexels.com/photos/26588739/pexels-photo-26588739.jpeg,https://pixabay.com/get/ga9614bc2c9520b65dc724f9c87d7afb41e0ce821286e97f48f07d981d5c0e921c93a18e7c79b1e8fead846cd5f905da5_1280.png
VERTIGO,dizziness,dizziness,https://pixabay.com/get/ga22340733af5c044d789e02b36c3be5cdd7ced08ceeb73aa633e31717eb542f1e102f3a4a6c134e10b970cd1277f5b7ee4ee6b1b1c886eedd3826c7de0c14dad_1280.jpg,https://pixabay.com/get/g13ffc037f14b86b005eb4c0a6b462f23a6e56401a957a1879d3d6e5526f2f4f9e0847f4eabfdc31cece74f75396ec83dd1939bc7f1377f0c72d9bc0246d5477d_1280.png
VEXATION,annoyance,annoyance,https://pixabay.com/get/g3a2e256e14aaaeb3fa128bef1dc4fb984c43eaba323e8ebdd2b7e36184972851239f368b5532d47c1b0949ac90d5d9d362949a44ec2d02936f76053294bc57ff_1280.jpg,https://pixabay.com/get/g4dd1a38f93f8166b790387ce9a423a367c0b902fbad461c256f5095b5c947958b02409aa2c5644bee31b788ee7f96d100a3193eed04abfff502792831189ec03_1280.png
VIABLE,workable,workable feasible possible,https://pixabay.com/get/gbcfff69171530e7f6e59655224d18bd0f2d2134cffb0f149ef692b010b3da1c672eeb10275fd4eeadb2bc2361cad228387112420fdbf0e708b797b9a3f042f07_1280.jpg,https://pixabay.com/get/gc0a548683187b62f69801620b4e2b3323ade6984df2213403cd3614d36ace4d928052798e9f2df5485d3756a18fd68d82620adbbd0e99a92a5865543d4160109_1280.png
VINDICTIVE,vengeful,vengeful,https://pixabay.com/get/ge52d0125a17b61193933ad2339e7a78de1d08ea95a694005ffc7176c8c6910026e0cb0583b45e0df3a36a95c9d7419acbece50a45fa71a5d6734136df6cacd61_1280.jpg,https://pixabay.com/get/gac546bfa1344d7370b05356c2234a9a0961a0fbadf75f63240364b2940a597e44d0a7a539ae18ca66dae0ccb88361417efef07b666660c42d0a1b7f8c3ef5013_1280.png
