Word,Definition,Image_Search_Term,Image_Link,Sketch_Link
STATUTE,law,statute,https://pixabay.com/get/gef959e8a7589e87a243be4520c484f31f38a69a8a93b6945153f6be2e918079c83480a5e239a69aed7606010a1a58d483d9ce9a8d6f0e351f879acc573383de5_1280.jpg,https://pixabay.com/get/ga210124a84787442e698cb8856b390e2afc1d462c0e2aa283079ca3c124bdc37a5f2294b01d2d4a54fbcc13779413d806786beac2c4ceddc1b056f20478ead20_1280.jpg
STEADFAST,unwavering,steadfast,https://images.pexels.com/photos/36833573/pexels-photo-36833573.jpeg,https://pixabay.com/get/g39431f38a96972d5b533d5ca55c9cdde29d8d3392816d8ac7a81adf11b1583ee464c1b5ddfa023915348365dad11089cf5eebaf97595d76d54ecbdb743de7145_1280.png
STEM,to stop,stop,https://pixabay.com/get/g7f6f9c75865debedfd345e7ac4c029f5b1acdd80b7408f007989cb81b49649c5bf300284bd4053e2d10cd15a13bdc4db861d9ee3c6cce9ada7acd7a731be7865_1280.jpg,https://pixabay.com/get/g321d92f6af0d9ea458ae6e532ec1dcb1e5f407eb6b615db46e9edd1ffe5e3bbacada86338af50e6b530136e87e4bf6ea6a28932c1e9b3d2438404d7aa5e91927_1280.png
STEM FROM,to originate,originate,https://pixabay.com/get/gbd6b26ed145676bb301d4bebd7ad4a3fe7582b0cdefe8cba84cee8a375713b27840db8a0b668343a3ba49a98c9ccb6ba7d13f5a5db5aa948b30bf3853f7fed14_1280.jpg,https://pixabay.com/get/g8bf13ed5c3b699f821503ff186342eecf2a2c501ae3f39c83b2da8eeab616245bba4a6e7f4611fd1c0dbbe2c861a627eab64f0ed3fc0eaaadc28374d0cec3ef0_1280.png
STEREOTYPED,oversimplified,stereotyped,https://pixabay.com/get/g612d9165390216f0d1cfb6766cf2772f0faf0802024a616bd2a4956d09b80c5231041096a5a0272581ac509b2b8f226f0409b1af12a730bb4046742bde83dbac_1280.jpg,https://pixabay.com/get/g83fc9d32b14d047ca529e1f23472a3c45f820a8a3b2f9ffc7bf9d6ed0333b171450ee246327c0d5ab7cde4a225191f352a927b2b791d04990de9ca06828d3150_1280.png
STIFLE,to suppress,suppress,https://images.pexels.com/photos/3762802/pexels-photo-3762802.jpeg,https://pixabay.com/get/g1eb9f3a4b8c2562a55d54a287ef50f6a94dc661e353f11752c97a8d4e0e5e18abdfeb2d08ce35bdc623d665fe5f1c1d2c659b1bd130bdc5de53949583141b252_1280.png
STODGY,dull,dull,https://pixabay.com/get/g37ebea7af3dd9d27ae332b94c23a532456d165b5f3cdacd1df12612420f3c30014ecdffcf2ea30f426e4f7aca4a611a4b90caeefde7c3b115f50d513e67c83e4_1280.jpg,https://pixabay.com/get/gb085e99685f11f0f9b00b94d5405a1d6826246aa26cb5757e7d372a37de32829a22dc0a72ffdfca1f319c658764ebbf7_1280.png
STOIC,enduring,enduring,https://images.pexels.com/photos/11742497/pexels-photo-11742497.jpeg,https://pixabay.com/get/g7234002e82bd30e38cb53679e69ca0fc493035cfe5a0d22143908acedcde18f3b7930bc06c66826d5b75b1e7924f8c278221f0452e5121011cac7d0a3e046ac2_1280.png
STOLID,unemotional,,,https://pixabay.com/get/gd9594176ea183456702fc756eed455a52e672c6f9e7935ae97ca036125b8e4eebacdca060382e2002cb0a9b724a7e6eb91d1c4ece0463c461d4efdb686781647_1280.jpg
STRATAGEM,trick,trick,https://pixabay.com/get/g92497397c1d56b9a2b8fffbc66a2e9e2672a9bd168f57d97d33a4fa2dc99ed1bf001ca56c37d91afb8438b0a8475c8c92f6b6172c7f9d708303a921cb53c2756_1280.jpg,https://pixabay.com/get/g7145b48734062ab3d476019f66ecb5b0111e1032716e0f0600f6da421ea306e69e8a77712c4f3725a53e536d92ff039148f713c5157c675f5e4594b739799456_1280.png
STRIDENT,harsh,harsh,https://images.pexels.com/photos/30345758/pexels-photo-30345758.jpeg,https://pixabay.com/get/g0a05dd19ead919c8b91d3852990bfb79654af7fd15b72a6cb7c06499d5823bcbc3ba50b875d2e5470539dc515a5059c7d709963aebf6c5a1e2bfe5478d32af45_1280.png
STRINGENT,strict,strict,https://pixabay.com/get/g70cf808d09c03524fa7e2330fa0b5e948a94f71bfbd0189235172a9264f096fa289adbbacb1ec55be5c40c9c9ab6982d065e9f9c7758c8959d1b2d5e21d21a1c_1280.jpg,https://pixabay.com/get/g3a67368c13fa06f94f5efd751ce99df1cc08d5cacfaa8c278ce9990cdb207c550ab8ca1e3f37f871b171120e426da9ab0e6ac5565ed94da172fc45d9c593837b_1280.png
STUPEFY,to amaze,amaze,https://pixabay.com/get/gd6eabe5f25f485445e48d4c1fabe8ca81b6a14352074d418e857fae4f31a9b5bbcc09eb53bbaad51813b8d86734f3fe18d9798b9f228f350687b03c388e85640_1280.jpg,https://pixabay.com/get/g79741140eaf3e06d176be8c87f9b3369dea36995473ea64dd6bcb07f6e55b2cbd8104766e301717182ab85afde6781117d796677ce89397ffd5b91612befb678_1280.png
STUPOR,daze,daze,https://images.pexels.com/photos/12045722/pexels-photo-12045722.jpeg,https://pixabay.com/get/gccb6c07e41da3f9f50e3f3e2fec31de6b5ee71f9eaef086129ee64f75cc11b6ab796eea8ec7628b1edd93b57c01074e7_1280.png
SUBDUED,quiet,quiet,https://pixabay.com/get/g591e18e409f3c20818db0513913cead2777ad28708e136dda151acfbea9141c70c95e0082b8c019ee4e812fce01a1fd9c1a127942a208287db5ab36bcc175484_1280.jpg,https://pixabay.com/get/gf98887843f7cedb1059e073f55dd0cedef38b9f840994ccba9fb9f6a816b93110e89fed511aec2f2da3ce0aea1d36b8bb021aafb3e5337f44aeffb7e890e0e0c_1280.png
SUBJECTIVE,personal,personal,https://pixabay.com/get/g17dec8d00ce3b4bf375d1b22b40e7e5d341af6637d8838e12dc64c9774213a36d08b3ad0a8875a0cfe23a5a8abab658327b40ab1d99bb72b67f4cf23f7e9d737_1280.jpg,https://pixabay.com/get/gd402055f9b13ac91e8765df8510afc18e6350b993399ba9093784d4baa7a36ccbcaa06ffb816fa4d29d6a739df8d1e97773df1b8b431f63f067752343131d1ef_1280.png
SUBLIME,exalted,exalted,https://pixabay.com/get/g24c9e210560fb2be3135acaf910b4cba96a86907700d55b2e4f9caa5ee4c223ad54e3ec66400c2acee604b9feab1475aa244c74cfebf5323032a5d93924dfb22_1280.jpg,https://pixabay.com/get/g3e772e09f03b372ce3cbfff09c7a9edbd0b8b3d3845d7d46716d8edc7c42432eef901cfddc77d9cc3bf10ae8c79f137643175206439057cb47fbdbc9884b6d6a_1280.png
SUBORDINATE,lower rank,lower rank,https://pixabay.com/get/g879531a9e3c686fe89362d58d065247c8f4796c7a71729d06d6de7568beda2ae600215c53f06459a83971fbc72e1b3e0dcf8912834e5794cffaa685318ba6ab2_1280.jpg,https://pixabay.com/get/g3572877e40bf2d360f539ea66d048fb7fe70f5d40ffe9946479b7277fac06e3ccec2554188d600def826e33cf750fd4a_1280.png
SUBSEQUENT,following,following,https://images.pexels.com/photos/33077215/pexels-photo-33077215.jpeg,https://pixabay.com/get/g966556c69df6e843d3e0316eb5b2067f45eb087612175a91e954182695972d448914fa5b12b2da99484f5157f3109c9eff81a76141d4a1d9f11fae877eeb4b6b_1280.png
SUBSIDE,to diminish,diminish,https://pixabay.com/get/gbc36d538eadc1d2946575a5ce62f7c4e7048d8c7b75bb322f726251b99b76096bb06a5f25095b0a1c2585977a6b2191e7860fb471c519431dc8d87d71cdd4f16_1280.jpg,https://pixabay.com/get/gf4d2c055b0fc73ffe98aa3ba3a6e217aea83c299f529d2571f571d5732f9c6273165ebf3c423c00a72c9f6b309eccd17c0efe71220dea1efb3e99b90425b0708_1280.png
SUBSIDIARY,auxiliary,auxiliary,https://pixabay.com/get/g343320f228f7a15a877a627ac28baab92ea4a7d709f5193159f2a2d6f7460844b8b43784b74ea4b8534092e5ef9e81dbbd58501425fd1c28085e2f3a0515bd37_1280.jpg,https://pixabay.com/get/gc170531423e6a654c0caa2b329e9a678b28db9046d883f9f78b3216581ca9ffc2fd0cc69b837900d04081060804dfda82dd64d9d6e6779afab242dbed03b38b1_1280.png
SUBSTANTIAL,large,large,https://pixabay.com/get/g7143044ceae4920c9e558c7a63cf8f89dc35f93410acb3a82fa1f2fd4e7d8bb85b436b906dafec7f82d34ded20a68cf48b016b32e575349dfe1e61e3924ae07e_1280.jpg,https://pixabay.com/get/g9eaf47199ae9fbb70246a94685615ed6eaf7f44f1059a937af52d243c144adb64395b359c395f0946f71fc6397f8ece1_1280.png
SUBSTANTIATE,to prove,prove,https://pixabay.com/get/g4d1dc615effcadaa82433c74899c212e665e7aed74987ee72b49bbd16b0682ecd1657589293a2b1aa7db900d3fea6fa39e4f6d92eafad84fe36a7f9b1db3eab2_1280.jpg,https://pixabay.com/get/gefa22904a3192a691849d9dfcdde7503b9ac7f64c362100c832b50af7422ceeaf83468734fdc02f072c1d355517e53bd45c7ae43fe04d6a23c69c7d503a3909d_1280.png
SUBTLETY,nuance,nuance,https://images.pexels.com/photos/7170086/pexels-photo-7170086.jpeg,https://pixabay.com/get/g5468621aaf0533cb8ea64cb42b8c7a8301cb13f5bbe0f86e695b64e98213067c0932958e375dd11f11bceddc4dfa9077ba106da0c2639e8ecb856634f2c43d2f_1280.png
SUBVERSIVE,rebellious,rebellious,https://pixabay.com/get/gf545d81430ee225e948b8fb64903cb401cd11d9ccbbde5a7d2d451f83b218024680226331832a474ed91bde6dd16166fd0c4ea1efb74c24f0f416ca84bde95ee_1280.jpg,https://pixabay.com/get/gd275a36fd6cef809566ceff851c1edcf5718d7441d3eba8438f10960d1c4900c093899b32bff751163e2149a2a105174ef5f36636b4863c510b351ee6e56f070_1280.png
SUCCINCT,brief,brief,https://pixabay.com/get/g575be893b19f7bcc5e7f072329a6cf3d4198be834460c85b94baa3cd7649a263aa2148bedd6041dd21b0f7cecb1b7639797f8166b820026e81e60ce02f1fc2bf_1280.jpg,https://pixabay.com/get/g2c6bd3bd3a19482b206d20f6029c4d02f0b5bfb7ce419e0fc8abffb8a05bf03687d3962d2055365593b502329a59f26945949231a501f5b1084c478eacc5ab16_1280.png
SUCCULENT,juicy,juicy,https://pixabay.com/get/ga359ca41002be86674905730c2fbc5fa2b481f70a499a5273c9b15cb1cfd37f099715fc15df1e608def2b26f22a00a8ecf9897c00efb7d07afcf0aa027440f2d_1280.jpg,https://pixabay.com/get/g2f080a135ae22beb2cca8ea8015c849da624534b3a045437c9ad6bb79e881deea3c1f245fa327802c016fb20e43735d1acfb4dd40c69bf5c015a4682b7cbcace_1280.png
SUFFRAGIST,voting rights advocate,voting rights advocate,https://pixabay.com/get/g99db8982b24faab92bddf65a8c3f2862ed809e06f3d369accfb917d51609dd623e8ed0a5478697f1916687af7b79294e73e31fc2b3546d75e66cb7860c3adb45_1280.jpg,https://pixabay.com/get/ge9b16127ebfd26bf1f0d933c85d80dfbf0c0c856c6136614586616cd097b6073ba02284553ee8f70bb9993beb9fc499e_1280.png
SUPERFICIAL,shallow,superficial,https://images.pexels.com/photos/3328062/pexels-photo-3328062.jpeg,https://pixabay.com/get/gc21ed027c37c72d20434d08ab48a905a7ebb1b9b50297c54ed1c977fb01449f09248a7dce105acc273787ab7058a0db82c7bd6d6067c6c4b6f1b905a57844bf4_1280.png
SUPERFLUOUS,unnecessary,unnecessary,https://pixabay.com/get/g8a9e85704428e2af53f63312c0493813626875eb1ff22506bce652a354062aaedb7383ef3526dc29f57b175657b5ff447c309cd121e69cdda870e9853308257e_1280.jpg,https://pixabay.com/get/gf6aac69580ebe086761eed3ba9a974ae5f05c84af3df335e621486c6f2013ff0d7e6003f06577de4b61990b3c2c98fa7adafd2fc795aea8046631e863eab778e_1280.jpg
SUPPLANT,to replace,replace,https://pixabay.com/get/g7a07344cbdc1336998534a90ac6c9e5b4d1c991faefb9b5cbb25455c95edd9adcfb95322d9a6883bbbd6a61a21b6590d5ea22bc3bcdd19c7be02531a50e3923d_1280.jpg,https://pixabay.com/get/g4cd344ca33a9dcf9caa8e5b3b1d3886c096e1fa18895f989e7bd1ab49b60694d340eafcebaf59ccfa01a3a534e139270cc5ea901909d4089bf01938b0fb432a9_1280.png
SUPPLE,flexible,flexible,https://pixabay.com/get/ga808fc6a6d6a342104f1c2f3cb0b2ea2070256362d979200fb507db6bfffa2643d2d427398b37e378b042bbde305dedb05817066218b01f991642f1859111da2_1280.jpg,https://pixabay.com/get/g671caf9c209ad18a12932763f0f4aa651e50924fcaf05922ba854bb07581db700748f68cce5be451bb633392128748ed64b172f1f0bb3f6167c2cc5b25620df7_1280.png
SUPPRESS,to stop,suppress,https://images.pexels.com/photos/3762802/pexels-photo-3762802.jpeg,https://pixabay.com/get/gccba9e5b58d03a92105b5e2db027b7194e254c490c56594b8bdd3551d9410544f3cb2b8c639acad2038d5b658b78fb5837f992d9c3924256d702cd3ca7437a98_1280.png
SURFEIT,excess,excess,https://images.pexels.com/photos/13537478/pexels-photo-13537478.jpeg,https://pixabay.com/get/gc2eb4519ad959f9638a03bd1c71e0849d5086068463a8875fe252f4e2c7c0b7f430f2ba827abfe683bed146d11e4b7fd_1280.png
SURPASS,to exceed,exceed,https://images.pexels.com/photos/29725925/pexels-photo-29725925.jpeg,https://pixabay.com/get/g94bb1f1eef42c584ce829540a929c68b407bbd1e6ec1bd32627e18b12e37e1c87e64d3a4c51f8d7d9463e4f661bb51d7e1e46528a5c338c095f12739e6dc215f_1280.jpg
SURREPTITIOUS,secret,secret,https://pixabay.com/get/g63a24847b02dc5fc55d310cdd6553a4e3df89ad976b9fc1f968307b6f69e40c65b4f51f48abf8bda54d467ebc6fb78487d2cb5522c746a42b85ef8f7eb133022_1280.jpg,https://pixabay.com/get/gf3d2f99dfe6f9f59f9c9d25d9273ffcd874060b0809aa4e25c4982e4acc3f9e83dcbc2baedda3f1448bbd9c28abc918c91470a6b33ebc1b8db8deaaa8afa7848_1280.png
SUSCEPTIBLE,vulnerable,vulnerable,https://pixabay.com/get/gcc688370e739979e6edd7672b5d6b9b53219610d95250f7e67e12f4cae839659e128a15b09f6ba231451d9d37ce7a4d85e3cd88ecaafcc2eb378e9f1de32ce3b_1280.jpg,https://pixabay.com/get/gc6089286b32faac6c941e745e3afb0c7d05162a149d22fc9fcd0bbfa34b6a2437ff898f5360e3744d5bf33e9bc4ea40847692edbc2383013e355ea200fff5c43_1280.png
SUSPEND,to hang,hang,https://pixabay.com/get/g05135a988ff580d47b72d9379f00d463d234047d991ad9981d2642522df3600230abf13f9d146e3179f6aaaf9384dcf4bef24bd74c0b7dc3ae8915bd69db4bcd_1280.jpg,https://pixabay.com/get/ga7b7bcb7158fe84eefa339d8160ad804dea187f841060920f627c51dc2a32ad06644d45d4739ffd927768f89c927db78dc95afba9d6e35ab3d418e67ce8adac1_1280.png
SUSTAIN,to support,support,https://images.pexels.com/photos/17382268/pexels-photo-17382268.jpeg,https://pixabay.com/get/g9401b8bd6588143cb79af97d4eaa1ca154fb632f5cc5c5e873be6e43fe2c45964f14511db6483f655772b4e4d8c0349b671a69692fce1046827e3697c3554537_1280.png
SWILL,garbage,garbage,https://images.pexels.com/photos/33421735/pexels-photo-33421735.jpeg,https://pixabay.com/get/gce7b7ae533667c5af4f8cd6aa4c37303c5e36d7318abbf51b64142b0b62e7206bda081d34d752446c6950c11d627ece5b065a987b9c0d233a4d5c6348f732a3d_1280.png
SWINDLER,cheat,cheat,https://pixabay.com/get/g5c934ae6f8b03a79a3b467aff5f2c469220a92ea44f856e07be0cd10113d73a689030e5e0f39f8f3a043ef03330d854dc50a842a6c46beb210e6593dc790f8f3_1280.jpg,https://pixabay.com/get/g3db159f277809e241859e07ca0920d2ec04546549f295fa8423ca7e11c72aec8057f014874dbf62c5ed763658e0508e62fef5bf9e0ea4fef2986b6aafdaf0ac2_1280.png
SYCOPHANT,flatterer,flatterer,https://pixabay.com/get/g06f51636e47e66a29d82781f4b3db9011f3d8f7d824e85d734e9c980baa1c19b11eedd9482546633d66918197c67e266895126e8b1747cb57855007b8d6e4296_1280.jpg,https://pixabay.com/get/gcf71da7524cdd6bc65e4522fbbbdf304908a069e7e1c28ff6eab5a12e48b98c516af708b37d8bc4c44def682675ef4038287874042d1d33ae28bc90afc06a78b_1280.jpg
SYMMETRY,balance,balance,https://pixabay.com/get/gf2380527fc78f1415c68685baafb4ea98b53abfbfbddd753a739dc11e333e44ffa70c95782fcbf01305067b9f4e3f4023653ea30f6b23afea9ca25cdbb89d46e_1280.jpg,https://pixabay.com/get/g951e246ef9ee9247e605b3e2e8485bea6e3f7f447d244079f2dc6478d398058b71ee7bc0b41ad3e4dbb02fee5eae2d82f26dd46ee3557f535e9277adedd4ee81_1280.png
SYNTHESIS,combination,synthesis,https://images.pexels.com/photos/18069238/pexels-photo-18069238.png,https://pixabay.com/get/ge3e3a52792b7cc0ee2b44ae4d090d39f741861d65db9b69eb729133fae765b8377b7c2eaaa85fc61536c87ed449e96ae06abd39460b9e927a33a400cbf0b3597_1280.png
TACITURN,silent,silent,https://pixabay.com/get/g304439066b1f2d2ab36bff40b1b2a4c94a12fbdcc9da8bc4a919d22a3cb5a7a2bd446a3e29a1a9e625e6c7bcfd476c52e7dcc5891cf9671e0b162d73b9f168bd_1280.jpg,https://pixabay.com/get/g08cbc7b109d7b061af6b430da6c508890c7fb459c4946198712de992942326ae76ff6e0f07cfa39c86a69f3725a01a7e00418c1e9db8ddd16f56c341dba154c4_1280.png
TACTILE,touchable,tactile,https://pixabay.com/get/g5d175a6e536a1f3b9de6f82bb1a56b2eb1ea96768ba003c6380fb45a9c651ad98ec8db8675a43a05fb67ab0cc1c3245c00c4ef384ba84c428d6ce066c25b4479_1280.jpg,https://pixabay.com/get/gc84eac29692a98c0487eac1cfcd9946b98a44c5b18b31e7009768b1aca4ebcb2742986eedc039a3481a67788dc0460e946bc0b60ccf480474b9a7906f36dad82_1280.png
TAINT,to contaminate,contaminate,https://pixabay.com/get/g8f16e5dd410fef7c04f74d42050d31f9c0f642c05137400a90ec5fab9a2eb04963f39e17f2ae132e40ee7e3cd1f8c8a78e03b7efb4549209e120ca6638010dd1_1280.jpg,https://pixabay.com/get/g109c75e0f84eabae2d3b5b118dd7cc41610b5b4ca43793d6a79611d789bd5357f5e8acf704e1ab9216191aa5be21d01751ebb3cf62c5d87ff4526b7749e966d5_1280.png
TANGENTIAL,digressive,,,https://pixabay.com/get/gea2697cb6479a7c29f33f531c9768538dabbd5688153d3732a1e3eb56850894fb0e33683e10b596261549bce34d02471_1280.png
TANTALIZE,to tease,tease,https://pixabay.com/get/gfd589beee1a36321b3f080f8fa1e0478b6e83e90f8b4fa6782c31f04bb2a40dabe8f1e0d8d1cd9aa5ecc16367f80a1aec710166ae7b2c2a117764c7e321b917f_1280.jpg,https://pixabay.com/get/ge12b315f470aa4f2db195641d000721b5e711ef3705102dccd6864b437d768d89ec4a869f6fab6b4262d81e161ec0a91_1280.png
TARRY,to delay,delay,https://pixabay.com/get/gd65c3d119ea29598e1dd700fe0894c0ca1ba4997641ce10d5bfc3089ed10bc868f6fd016721653b46b5d8ae71154640c7f4d5a2b7b14d743709d59be2b141054_1280.jpg,https://pixabay.com/get/g454648c2f9e42c698e2119c1b23ea035fd1525b03964555ee3f3ef5aafd4569837ad86999381c70fb37ad662ec5c26303d1c4d8519dca4a772ee6d15adb07afe_1280.png
TEDIOUS,boring,boring,https://pixabay.com/get/g0bbca530683446aecca9cfc853b21c82e8b95802cc9ca1c111ba5e2c0f494472b67d0a1af6810c507df6cff833a3a7f515a11eff7f1b802223f79fa651a63dcd_1280.jpg,https://pixabay.com/get/g6532acc88de1ed8202a34d48fcac1edbf7a9c18e9b2f6e506cc3c7f1ad02435b12b9eec2ea78e77ffa235c30d024392505b3595d29a4832451499b03f434d46d_1280.png
TEMPER,to moderate,moderate,https://pixabay.com/get/g9f9b4b8d0bcdd506c993b072381d92a13e3ec79c6b868da7ee69b280267c0631a3680a8d67d6979cb3b7679d24622247bc6621ff804b4755c8d5d4ab3681be46_1280.jpg,https://pixabay.com/get/g44d0d1313c705ef4051d94a4940b41a73f267c52fb26db46c9575a3aba2560b8dd5dc66ff8d8bd6b955f92627eaeca1f206de3aab8f09db03ac08d4db7f7476a_1280.png
TEMPERAMENT,disposition,disposition,https://pixabay.com/get/g95cad4ab614f1266bc8131c9f34273cd3f87e3cc1957819edec88eff66fb62ef137781865a67bea4f58877bf01d35bd289c01e00cfaf53c63ca99aab680235c4_1280.jpg,https://pixabay.com/get/gb78b80996f9f23f5a0d7ec4b943479eee9d69678b9c0f877ed0c60cbe7291f4cff5cd71476fc952ec971118405ae786ceefc44fcaf4ca09081e0900e2dc1eaa6_1280.png
TEMPERATE,moderate,moderate,https://pixabay.com/get/gcf750cc8c3404be4b0e61fe0b6aedfc488985b8cab3aa5e772e59d731e00aaeef7e8716769787fdfd90c61a062faaccc79a549a422c3fc70e7413f00c1b873d4_1280.jpg,https://pixabay.com/get/g9b6315416ae1dbfbc0bdec012e782270f770ae0b9441457ec852c9dd273659b2c61f9f8c1bec7966124d1ff50f141ba3781a29f0778fa24f5032d5583dfd8569_1280.png
TEMPESTUOUS,stormy,stormy,https://pixabay.com/get/g358003cb1605e135d78bfbdc9ca954cc1c8c6fc274bde10226be8ef0ff7ece61af57f0cf131164fc6e512e807e9e600690b19a0765c43d0925852878728ed9de_1280.jpg,https://pixabay.com/get/g80833792588e6c987f7f3a8d71e3d3b66a08d83436c9a281116097d86d049e8eba42ae9c6eb89735dfec65a614546a2083f4217bb379f445cdf676842701efec_1280.png
TENET,belief,belief,https://images.pexels.com/photos/31513866/pexels-photo-31513866.jpeg,https://pixabay.com/get/gda2d9296f6007da3257fa41947ab5783d2fac7abf60d87d934e185ffadc4024ffb294ae5f37c09ad479b2db1696018508898bccacb28c35fd50bfcf500f313ed_1280.png
TENTATIVE,hesitant,hesitant,https://pixabay.com/get/g49a61ba91f6d681ad0b8c0d85a1ac07aadc64e62d81fb3dd0a0b711d3f45158c21c3ebb595ad1ee433ab8a08e59f516a538ff018fa34384e3f8de973858d3b23_1280.jpg,https://pixabay.com/get/g820d4d24e2091ed33eb93b729703c86d829386a3bbf7c93cb4207ed911cf78b4c1578099e8c9a52869043cc15de5caf516abb405cc2c85feb07fe7f88e642929_1280.png
TENUOUS,weak,weak,https://pixabay.com/get/g9361dfc1269255fd7273754e06ccd3b58c9f8d35b67020462098ef4c83ea17c2e34c7881ab9d6fcb69f3a2920b189c3a0a6afdc4584756f7753c274e2df2a771_1280.jpg,https://pixabay.com/get/gf481e65c522c374043adc8694776d7fd4e6afc1c56b43735f30f1bb1eaf458cfb8f2df9300774e228a774e7c431e6fc82e748e7c1ecc3d67357ee3e446de439a_1280.png
TERMINATION,end,termination,https://images.pexels.com/photos/20488625/pexels-photo-20488625.jpeg,https://pixabay.com/get/g13ec0b3000507cdf493a868bdd0a7ab3800a1d1f29d6070af82033a216af5dc166d7954304ac5e9ccc926ea715716a10e6bd331b4ef74c70e31e8920edbb9667_1280.png
TERRESTRIAL,earthly,earthly,https://pixabay.com/get/gbef339f4479f905d7ff1ea4198579a86b2c1ef30a12e708b8f51bff711f6014f3194a3b40b12336b5455ef74c53aa573833bb805363d1ea1a0f7ca6e5c02225c_1280.jpg,https://pixabay.com/get/g4b452e08e9f2e007041589428e90f8bd1a459db7baeaa09e02f79515ddd71e3e2d5f68fc1bc8c9efbdfb950ea5734e705b83f250a68ad86d9c9064b90f775b28_1280.png
TERSE,concise,concise,https://pixabay.com/get/gbc4bfc2346967a243006c2ed7cd6d569d4887b74d7c76dc0ee7037fff906f17b5081a8626d0cc9db9e59634cdea61d34a6376254150ce9276a64829402a00722_1280.jpg,https://pixabay.com/get/g13499aac81d25ac0907b730af0a63b3b75a4cc452481faabe62e57c710d4633e491f9b52bfc43763be940dad14dcf39c43bc1d166937d67bedfea5960d23b76c_1280.jpg
THEOCRACY,religious rule,religious rule,https://pixabay.com/get/g5feb98195efa55747eaca815f149901c16d38fad288d75d4e7c06712b6839462ed002c6b0d693e277dfc1d058b62a6d7eb7d312a8b31bcda754d6e6dc6d362b2_1280.png,https://pixabay.com/get/ga958da0176a5e8ef1b26341c85c74f4164b3c7a8279c47ae71c5728bdc12ce2ac8e15f86048fd0171ff96973ffb86037d406728b8760e877f95525f8aab2f564_1280.png
THEORETICAL,abstract,theoretical,https://images.pexels.com/photos/12548694/pexels-photo-12548694.jpeg,https://pixabay.com/get/g18262b8d55c6697fdb34e41ac6e0a06bb3ec4dcb29afcad6fa9c7b77c1bf38adc125ca39d8d610e5f92e93a4a711adf8e2a733705427834dd05c58fb19c513f4_1280.png
THERAPEUTIC,healing,therapeutic,https://images.pexels.com/photos/31251024/pexels-photo-31251024.jpeg,https://pixabay.com/get/g1ce0184c955f1c95917d3a6ca418289bbea09a9b03e5a6f15e263636f57d37791d5a4d68f17dee02594ed1ad22bb05ee4f182f31245822e109af91e6d6eb0207_1280.png
THRIFTY,frugal,frugal,https://pixabay.com/get/gb97d869720836f9a3f014c5022ff3b970e30198598a84766b4a2d41b572809af34400716fba92f1749a385fa699a16d67439066833fc247f3b90dfef74dc5dad_1280.jpg,https://pixabay.com/get/g39643f96df78de7e5533da775406a12d9164e769c28af83cd78f14b38d3839610e29f1a1daf63ae987f74df86b681dec21e1b0f8eef9b062e49c4ba44ff1e10f_1280.png
THRIVE,to prosper,prosper,https://pixabay.com/get/ga80afe03052819d906092739bec6eaa91c84d40a8237979b86a503ce6d1a41a3aaa29203875fcba5e6ad3457509b1c43ffcda368be17ca4db4fd0ab03f8d11e3_1280.jpg,https://pixabay.com/get/g788acf143fe23c5338e49101c1bf1e68c7a1ab38d8b0455707246bf0ad07fdd91ce0fa1ce5c6e643add60f0f8a093b7ffeb05fbeff663cb33b202a8ede74aa0b_1280.png
THWART,to prevent,prevent,https://images.pexels.com/photos/3762802/pexels-photo-3762802.jpeg,https://pixabay.com/get/ge35425e0d9ef161dfcc7a24172be671f7caaf0dd414ea5b1f76bb3a29b3a2c9bb64a51d548208981883c38362bc2c589b792b9420cbe511842340fc7128fc61b_1280.png
TIFF,quarrel,quarrel,https://images.pexels.com/photos/35725745/pexels-photo-35725745.jpeg,https://pixabay.com/get/g4c24a4a7de1e5b0c6c70e15858322313a9a2805b6932a26e68d24e42813607385c012c9ef5cd63f5a54ff33e6966ada040e578d08f5b5d73b53d32a84c7cc809_1280.png
TILLER,handle,handle,https://pixabay.com/get/g8395e05ed59d101c27c80a9933a26e563a1da70c8bd3ee5bd485a7da1d42452b651654220311622d602034e18a49eacb60158e599ced6d39925c53f41ebcebc9_1280.jpg,https://pixabay.com/get/gb19fe36e6d1f256c563f92c38accfa9c1d0b55d3149073e0757bec27c90949c602c540d5998eb771498ddd2ca0ad08f973527b508956426c3cbc12a1cf763f2d_1280.png
TIMIDITY,shyness,shyness,https://pixabay.com/get/ge615a5667940f994f01abfab2e7e7778af2bf025fe322ebdeb90f3683978e3c506599b2aeeeb4a86d2fef6266e26bb51148146d5beb3032bba62721d32779b09_1280.jpg,https://pixabay.com/get/ge98668ab8d922dfb74ace5b054db961705054a6346799d8fb8536308abdbbd43e3642ab5430f83de8f4283e45edab1bd6649549d1011bc9f08baf5597489a8e1_1280.png
TIRADE,rant,rant,https://images.pexels.com/photos/29168414/pexels-photo-29168414.jpeg,https://pixabay.com/get/g14ac9e7569d8d1f7a459181ad774f8773de0f0a5010440b55e667d3ffe89d7becc57ec04179182c1af8e3f3e1badb03b7392ce1b77cbf3e23554cf544ac4abf9_1280.png
